wavelength,transmission
350,0.12157471264367825
351,0.12157471264367825
352,0.12209942528735653
353,0.1307946633825946
354,0.13948990147783266
355,0.14818513957307072
356,0.15688037766830878
357,0.16565434592227704
358,0.17449688560481671
359,0.18333942528735642
360,0.1921819649698961
361,0.20100164750957863
362,0.20719275862068975
363,0.21338386973180087
364,0.219574980842912
365,0.22576609195402308
366,0.2319572030651342
367,0.23814831417624532
368,0.24433942528735644
369,0.25053053639846756
370,0.2567216475095787
371,0.26259275862068976
372,0.26775275862068976
373,0.27291275862068975
374,0.27807275862068975
375,0.28323275862068975
376,0.28839275862068975
377,0.29355275862068975
378,0.30016461047254167
379,0.3070431289910601
380,0.3139216475095786
381,0.32080016602809713
382,0.3250238697318008
383,0.32915275862068966
384,0.3332816475095785
385,0.33741053639846735
386,0.3415394252873562
387,0.3457705363984673
388,0.350028314176245
389,0.3542860919540228
390,0.3585438697318005
391,0.3628016475095782
392,0.3667234252873561
393,0.37043986973180054
394,0.374156314176245
395,0.3778727586206895
396,0.38158920306513394
397,0.3853056475095784
398,0.38902209195402293
399,0.3927385363984674
400,0.39645498084291186
401,0.40017142528735633
402,0.40175066711742174
403,0.4031501442416047
404,0.40454962136578776
405,0.4059490984899708
406,0.4073485756141538
407,0.4087480527383368
408,0.4101475298625198
409,0.4115470069867028
410,0.41294648411088586
411,0.41434596123506884
412,0.4157454383592519
413,0.4166003776683088
414,0.41741498084291195
415,0.41822958401751514
416,0.4190441871921183
417,0.41985879036672147
418,0.4206733935413246
419,0.4214879967159278
420,0.422302599890531
421,0.4231172030651341
422,0.4237029808429119
423,0.4242573512132823
424,0.42481172158365266
425,0.42536609195402303
426,0.4259204623243934
427,0.4264748326947638
428,0.42702920306513414
429,0.4275835734355045
430,0.4281379438058749
431,0.4287444252873564
432,0.42958664750957865
433,0.43042886973180083
434,0.4312710919540231
435,0.43211331417624527
436,0.4329555363984675
437,0.4337977586206897
438,0.43463998084291194
439,0.43548220306513413
440,0.4363244252873564
441,0.43716664750957857
442,0.43751118999323874
443,0.43775824881676817
444,0.43800530764029755
445,0.438252366463827
446,0.43849942528735636
447,0.4387464841108858
448,0.4389935429344152
449,0.4392406017579446
450,0.43948766058147404
451,0.43973471940500347
452,0.43998177822853285
453,0.4410816475095786
454,0.44233815544608657
455,0.44359466338259446
456,0.4448511713191024
457,0.44610767925561035
458,0.44736418719211823
459,0.4486206951286262
460,0.44987720306513407
461,0.451133711001642
462,0.4515230150309461
463,0.45168609195402304
464,0.4518491688770999
465,0.45201224580017685
466,0.4521753227232538
467,0.4523383996463307
468,0.4525014765694076
469,0.4526645534924845
470,0.45287720306513407
471,0.45316806726266495
472,0.45345893146019584
473,0.4537497956577267
474,0.4540406598552576
475,0.4543315240527885
476,0.4546223882503193
477,0.4549132524478502
478,0.4552041166453811
479,0.45549498084291196
480,0.45578584504044284
481,0.4560767092379737
482,0.4554704056795133
483,0.4545650462023891
484,0.4536596867252649
485,0.45275432724814074
486,0.4518489677710165
487,0.45094360829389235
488,0.4500382488167682
489,0.449132889339644
490,0.4482275298625198
491,0.4473221703853956
492,0.44641681090827146
493,0.4456429173508485
494,0.444910853858785
495,0.4441787903667215
496,0.443446726874658
497,0.4427146633825945
498,0.441982599890531
499,0.4412505363984675
500,0.44051847290640406
501,0.43978640941434055
502,0.43912954874414656
503,0.4385038697318009
504,0.4378781907194552
505,0.4372525117071095
506,0.4366268326947638
507,0.43600115368241815
508,0.4353754746700725
509,0.4347497956577268
510,0.43412411664538114
511,0.43349843763303547
512,0.4328727586206898
513,0.4321940284619596
514,0.430799107827039
515,0.42940418719211837
516,0.42800926655719773
517,0.4266143459222771
518,0.42521942528735646
519,0.4238245046524358
520,0.4224295840175152
521,0.42103466338259454
522,0.4196638697318009
523,0.41966831417624534
524,0.4196727586206898
525,0.41967720306513423
526,0.41968164750957865
527,0.41968609195402307
528,0.41969053639846754
529,0.41969498084291196
530,0.4196994252873564
531,0.41970386973180085
532,0.41970831417624527
533,0.41966653639846735
534,0.4178837215836526
535,0.4161009067688378
536,0.414318091954023
537,0.41253527713920823
538,0.41075246232439344
539,0.40896964750957865
540,0.40718683269476386
541,0.4054040178799491
542,0.4036212030651343
543,0.4019895840175153
544,0.4006683141762454
545,0.39934704433497553
546,0.39802577449370563
547,0.3967045046524358
548,0.39538323481116594
549,0.39406196496989604
550,0.3927406951286262
551,0.3914194252873563
552,0.389961908947487
553,0.3881467455487942
554,0.3863315821501014
555,0.38451641875140863
556,0.3827012553527158
557,0.380886091954023
558,0.37907092855533026
559,0.37725576515663745
560,0.37544060175794464
561,0.3736254383592519
562,0.3718102749605591
563,0.37024037766830886
564,0.369287361795293
565,0.3683343459222771
566,0.36738133004926116
567,0.3664283141762453
568,0.3654752983032294
569,0.3645222824302135
570,0.3635692665571976
571,0.36261625068418174
572,0.3614660919540229
573,0.35966609195402294
574,0.35786609195402297
575,0.356066091954023
576,0.35426609195402303
577,0.35246609195402306
578,0.3506660919540231
579,0.3488660919540231
580,0.34706609195402316
581,0.3452660919540232
582,0.3434660919540232
583,0.3420475734355047
584,0.34067720306513427
585,0.33930683269476386
586,0.3379364623243935
587,0.3365660919540231
588,0.33519572158365274
589,0.33382535121328233
590,0.332454980842912
591,0.33108461047254156
592,0.3296099438058749
593,0.3276896475095786
594,0.3257693512132823
595,0.32384905491698607
596,0.32192875862068976
597,0.3200084623243935
598,0.31808816602809725
599,0.31616786973180094
600,0.3142475734355047
601,0.31232727713920844
602,0.3109410919540232
603,0.31010775862068984
604,0.3092744252873565
605,0.30844109195402314
606,0.3076077586206898
607,0.30677442528735643
608,0.3059410919540231
609,0.30510775862068973
610,0.3042744252873564
611,0.303441091954023
612,0.3024988326947638
613,0.30092224010217117
614,0.2993456475095786
615,0.29776905491698596
616,0.29619246232439334
617,0.29461586973180076
618,0.29303927713920813
619,0.29146268454661556
620,0.28988609195402293
621,0.2883094993614303
622,0.28666164750957845
623,0.2849260919540229
624,0.28319053639846736
625,0.2814549808429119
626,0.2797194252873563
627,0.2779838697318008
628,0.27624831417624524
629,0.2745127586206897
630,0.2727772030651342
631,0.27104164750957865
632,0.2694060919540231
633,0.2686372030651342
634,0.26786831417624535
635,0.2670994252873565
636,0.2663305363984676
637,0.26556164750957867
638,0.2647927586206898
639,0.2640238697318009
640,0.26325498084291205
641,0.26248609195402317
642,0.26171720306513424
643,0.2603181907194553
644,0.2587186845466158
645,0.2571191783737763
646,0.2555196722009368
647,0.2539201660280973
648,0.2523206598552578
649,0.2507211536824183
650,0.24912164750957883
651,0.24752214133673933
652,0.2459226351638998
653,0.24432312899106032
654,0.24273532272325404
655,0.24123275862068996
656,0.23973019451812586
657,0.23822763041556175
658,0.23672506631299764
659,0.23522250221043353
660,0.23371993810786945
661,0.23221737400530534
662,0.23071480990274124
663,0.2297576968922948
664,0.22901744997871454
665,0.2282772030651343
666,0.22753695615155406
667,0.2267967092379738
668,0.22605646232439355
669,0.2253162154108133
670,0.22457596849723305
671,0.2238357215836528
672,0.22309547467007254
673,0.2223552277564923
674,0.22156922920892516
675,0.22023929456840227
676,0.21890935992787938
677,0.2175794252873565
678,0.2162494906468336
679,0.21491955600631074
680,0.21358962136578785
681,0.21225968672526496
682,0.21092975208474207
683,0.20959981744421918
684,0.20826988280369632
685,0.20693874152667266
686,0.20559480990274107
687,0.20425087827880944
688,0.20290694665487782
689,0.2015630150309462
690,0.20021908340701458
691,0.198875151783083
692,0.19753122015915137
693,0.19618728853521974
694,0.19519109195402315
695,0.19435775862068982
696,0.1935244252873565
697,0.19269109195402317
698,0.19185775862068985
699,0.19102442528735653
700,0.1901910919540232
701,0.18935775862068988
702,0.18852442528735655
703,0.18769109195402323
704,0.18670871821664953
705,0.18543208522001653
706,0.18415545222338353
707,0.18287881922675053
708,0.1816021862301175
709,0.1803255532334845
710,0.1790489202368515
711,0.1777722872402185
712,0.17649565424358551
713,0.1752190212469525
714,0.1739423882503195
715,0.1726657552536865
716,0.1713891222570535
717,0.1701124892604205
718,0.16883585626378747
719,0.16755922326715447
720,0.16628259027052147
721,0.16500595727388848
722,0.16372932427725548
723,0.16245269128062245
724,0.16117605828398945
725,0.15989942528735646
726,0.15882032924215872
727,0.15774123319696098
728,0.15666213715176325
729,0.1555830411065655
730,0.15450394506136775
731,0.15342484901617
732,0.15234575297097228
733,0.15126665692577454
734,0.1501875608805768
735,0.14910846483537907
736,0.14802936879018133
737,0.1469502727449836
738,0.14587117669978586
739,0.1447920806545881
740,0.14371298460939036
741,0.14263388856419262
742,0.1415547925189949
743,0.14047569647379715
744,0.13939660042859942
745,0.13831750438340168
746,0.13723840833820394
747,0.1361593122930062
748,0.13508021624780847
749,0.1340011202026107
750,0.13292202415741297
751,0.13184292811221524
752,0.1307638320670175
753,0.12968473602181976
754,0.12860563997662203
755,0.1275265439314243
756,0.12644744788622653
757,0.1253683518410288
758,0.12428925579583107
759,0.12321015975063332
760,0.12213106370543558
761,0.12105196766023785
762,0.11997287161504011
763,0.11889377556984237
764,0.11801246876561737
765,0.11716512577044828
766,0.1163177827752792
767,0.11547043978011011
768,0.11462309678494102
769,0.11377575378977195
770,0.11292841079460286
771,0.11208106779943378
772,0.11123372480426469
773,0.1103863818090956
774,0.10953903881392651
775,0.10869169581875744
776,0.10784435282358835
777,0.10699700982841927
778,0.10614966683325018
779,0.1053023238380811
780,0.10445498084291202
781,0.10360763784774293
782,0.10276029485257385
783,0.10191295185740476
784,0.10106560886223567
785,0.10021826586706659
786,0.0993709228718975
787,0.09852357987672843
788,0.09767623688155934
789,0.09682889388639025
790,0.09598155089122117
791,0.09513420789605209
792,0.094286864900883
793,0.09348442528735645
794,0.09303775862068979
795,0.09259109195402312
796,0.09214442528735646
797,0.0916977586206898
798,0.09125109195402313
799,0.09080442528735647
800,0.0903577586206898
801,0.08991109195402314
802,0.08946442528735649
803,0.08901775862068981
804,0.08857109195402316
805,0.08812442528735649
806,0.08767775862068983
807,0.08723109195402316
808,0.0867844252873565
809,0.08633775862068983
810,0.08589109195402317
811,0.0854444252873565
812,0.08499775862068984
813,0.08455109195402317
814,0.084039328668999
815,0.08343855572213911
816,0.0828377827752792
817,0.0822370098284193
818,0.0816362368815594
819,0.0810354639346995
820,0.08043469098783959
821,0.0798339180409797
822,0.07923314509411979
823,0.07863237214725989
824,0.07803159920039998
825,0.07743082625354009
826,0.07683005330668018
827,0.07622928035982028
828,0.07562850741296037
829,0.07502773446610048
830,0.07442696151924057
831,0.07382618857238067
832,0.07322541562552076
833,0.07262464267866087
834,0.07202386973180096
835,0.07142309678494105
836,0.07082232383808115
837,0.07022155089122124
838,0.06962077794436135
839,0.06902000499750144
840,0.06841923205064154
841,0.06781845910378163
842,0.06721768615692174
843,0.06661691321006183
844,0.06606587690025975
845,0.06553813496477588
846,0.06501039302929201
847,0.06448265109380814
848,0.06395490915832427
849,0.0634271672228404
850,0.06289942528735654
851,0.06237168335187267
852,0.061843941416388805
853,0.061316199480904936
854,0.06078845754542107
855,0.0602607156099372
856,0.05973297367445333
857,0.059205231738969466
858,0.0586774898034856
859,0.05814974786800173
860,0.05762200593251786
861,0.05709426399703399
862,0.05656652206155012
863,0.05603878012606625
864,0.055521647509578796
865,0.05501053639846769
866,0.05449942528735658
867,0.053988314176245465
868,0.05347720306513436
869,0.05296609195402325
870,0.05245498084291214
871,0.051943869731801026
872,0.05143275862068992
873,0.05092164750957881
874,0.050410536398467695
875,0.04989942528735659
876,0.04938831417624548
877,0.048877203065134364
878,0.048366091954023256
879,0.04785498084291215
880,0.04734386973180103
881,0.046832758620689925
882,0.04632164750957882
883,0.0458105363984677
884,0.045299425287356594
885,0.044788314176245486
886,0.04427720306513437
887,0.04376609195402326
888,0.043254980842912155
889,0.04274386973180104
890,0.04223275862068993
891,0.041721647509578824
892,0.04121053639846771
893,0.0406994252873566
894,0.04018831417624549
895,0.03967720306513438
896,0.03916609195402328
897,0.03865498084291216
898,0.03814386973180105
899,0.037632758620689946
900,0.03712164750957883
901,0.03661053639846772
902,0.036099425287356615
903,0.0355883141762455
904,0.03517201787994921
905,0.03483275862068995
906,0.03449349936143069
907,0.034154240102171426
908,0.033814980842912165
909,0.033475721583652904
910,0.03313646232439364
911,0.03279720306513438
912,0.03245794380587513
913,0.032118684546615865
914,0.031779425287356604
915,0.03144016602809734
916,0.03110090676883808
917,0.03076164750957882
918,0.030422388250319562
919,0.0300831289910603
920,0.02974386973180104
921,0.02940461047254178
922,0.02906535121328252
923,0.02872609195402326
924,0.028386832694763997
925,0.028047573435504736
926,0.027708314176245478
927,0.027369054916986216
928,0.027029795657726955
929,0.026690536398467697
930,0.026351277139208436
931,0.026012017879949174
932,0.025672758620689913
933,0.02533349936143065
934,0.02499424010217139
935,0.024654980842912132
936,0.02431572158365287
937,0.023976462324393613
938,0.023637203065134352
939,0.02329794380587509
940,0.02295868454661583
941,0.022619425287356568
942,0.022280166028097306
943,0.02194090676883805
944,0.021601647509578787
945,0.021396427051024996
946,0.021220836222100834
947,0.021045245393176672
948,0.02086965456425251
949,0.02069406373532835
950,0.020518472906404187
951,0.020342882077480025
952,0.020167291248555864
953,0.0199917004196317
954,0.019816109590707537
955,0.019640518761783375
956,0.019464927932859213
957,0.01928933710393505
958,0.01911374627501089
959,0.018938155446086728
960,0.018762564617162567
961,0.0185869737882384
962,0.01841138295931424
963,0.018235792130390078
964,0.018060201301465916
965,0.017884610472541754
966,0.017709019643617593
967,0.01753342881469343
968,0.017357837985769266
969,0.017182247156845104
970,0.017006656327920942
971,0.01683106549899678
972,0.01665547467007262
973,0.016479883841148457
974,0.016304293012224295
975,0.016128702183300134
976,0.015953111354375972
977,0.01577752052545181
978,0.015601929696527645
979,0.015426338867603483
980,0.015250748038679322
981,0.01507515720975516
982,0.014899566380830998
983,0.014723975551906836
984,0.014548384722982673
985,0.014377768036885756
986,0.014259877264757696
987,0.014141986492629635
988,0.014024095720501577
989,0.013906204948373517
990,0.013788314176245457
991,0.013670423404117397
992,0.013552532631989338
993,0.013434641859861278
994,0.013316751087733218
995,0.013198860315605158
996,0.0130809695434771
997,0.01296307877134904
998,0.01284518799922098
999,0.01272729722709292
1000,0.012609406454964861
1001,0.012491515682836801
1002,0.01237362491070874
1003,0.012255734138580682
1004,0.012137843366452622
1005,0.012019952594324562
1006,0.011902061822196502
1007,0.011784171050068442
1008,0.011666280277940384
1009,0.011548389505812323
1010,0.011430498733684263
1011,0.011312607961556205
1012,0.011194717189428145
1013,0.011076826417300085
1014,0.010958935645172025
1015,0.010841044873043965
1016,0.010723154100915906
1017,0.010605263328787846
1018,0.010487372556659786
1019,0.010369481784531728
1020,0.010251591012403668
1021,0.010133700240275607
