wavelength,transmission
483,0.3920676041
484,0.37614727019999994
485,0.360572052
486,0.3451999283
487,0.33019935609999995
488,0.3156943893
489,0.3017393875
490,0.2883062744
491,0.2754945374
492,0.2632121086
493,0.25166303630000003
494,0.2408431435
495,0.23047809600000002
496,0.2208304405
497,0.211842308
498,0.2032149506
499,0.194687748
500,0.1861493301
501,0.17749626159999998
502,0.1685318756
503,0.1590761375
504,0.1494701099
505,0.1398432541
506,0.1305313301
507,0.1215857983
508,0.1130656815
509,0.1052681637
510,0.09814853668
511,0.09150234222
512,0.08529755592
513,0.07952643871000001
514,0.0739888382
515,0.06864009857
516,0.06347425461
517,0.0585759449
518,0.053889198299999996
519,0.049324831959999996
520,0.045071568490000005
521,0.04107953072
522,0.03730541468
523,0.03388067007
524,0.03067620754
525,0.02776194096
526,0.02512291908
527,0.02277125835
528,0.02068593502
529,0.018883947130000002
530,0.01731033444
531,0.01592131138
532,0.01475508809
533,0.013774107689999999
534,0.01293794513
535,0.01225167155
536,0.011679178480000002
537,0.011217485670000001
538,0.010849694009999999
539,0.01056008935
540,0.010369524960000001
541,0.010271906850000002
542,0.010238519909999999
543,0.010311144590000001
544,0.01044174194
545,0.01067498326
546,0.01105589747
547,0.011493723389999998
548,0.01202042222
549,0.012667257789999999
550,0.013400477170000001
551,0.01423818827
552,0.01511956453
553,0.01603392482
554,0.01695884705
555,0.017820950749999998
556,0.01861081123
557,0.019232217069999998
558,0.01972477913
559,0.020026443
560,0.02016822815
561,0.02009736538
562,0.01986880183
563,0.01946645975
564,0.01890330553
565,0.018219348189999998
566,0.01736610413
567,0.01638822317
568,0.015345205070000001
569,0.014201684000000001
570,0.01307380319
571,0.011903334860000002
572,0.010717731710000001
573,0.00953620017
574,0.00842751861
575,0.0073627895099999995
576,0.006371428970000001
577,0.00546936572
578,0.00466278613
579,0.00393854678
580,0.00330096334
581,0.00274196386
582,0.00228133798
583,0.0018760922599999998
584,0.00157603085
585,0.0012956616300000001
586,0.00108060055
587,0.00092565738
588,0.0007890559
589,0.0007030431900000001
590,0.00061729766
591,0.00057463087
592,0.00052532002
593,0.00049205363
594,0.00046060123
595,0.00045032150999999997
596,0.00046395246
597,0.00047173183
598,0.00045750909
599,0.00046676218999999996
600,0.00048377119000000003
601,0.00047277067
602,0.00048270725
603,0.00047812805
604,0.00047485616
605,0.00047776013999999996
606,0.00046746228
607,0.00047227442
608,0.00046215437
609,0.00045491442
610,0.00044305667
611,0.00042200867
612,0.00041518208
