wavelength,transmission
300,0.0
301,0.0
302,0.0
303,0.0
304,0.0
305,0.0
306,0.0
307,0.0
308,0.0
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,0.0
315,0.0
316,0.0
317,0.0
318,0.0
319,0.0
320,0.0
321,0.0
322,0.0
323,0.0
324,0.0
325,0.0
326,0.0
327,0.0
328,0.0
329,0.0
330,0.0
331,0.0
332,0.0
333,0.0015430999999996864
334,0.00860379999999994
335,0.015664499999999748
336,0.0227252
337,0.02978589999999981
338,0.03684660000000006
339,0.04390729999999987
340,0.05096799999999968
341,0.05802869999999993
342,0.06508939999999974
343,0.0721501
344,0.0792107999999998
345,0.08627150000000006
346,0.09333219999999987
347,0.10039289999999967
348,0.10745359999999993
349,0.11451429999999974
350,0.1215747126436782
351,0.1215747126436782
352,0.1220994252873565
353,0.1307946633825946
354,0.1394899014778326
355,0.1481851395730707
356,0.1568803776683087
357,0.165654345922277
358,0.1744968856048167
359,0.1833394252873564
360,0.1921819649698961
361,0.2010016475095786
362,0.2071927586206897
363,0.2133838697318008
364,0.219574980842912
365,0.225766091954023
366,0.2319572030651342
367,0.2381483141762453
368,0.2443394252873564
369,0.2505305363984675
370,0.2567216475095787
371,0.2625927586206897
372,0.2677527586206897
373,0.2729127586206897
374,0.2780727586206897
375,0.2832327586206897
376,0.2883927586206897
377,0.2935527586206897
378,0.3001646104725416
379,0.3070431289910601
380,0.3139216475095786
381,0.3208001660280971
382,0.3250238697318008
383,0.3291527586206896
384,0.3332816475095785
385,0.3374105363984673
386,0.3415394252873562
387,0.3457705363984673
388,0.350028314176245
389,0.3542860919540228
390,0.3585438697318005
391,0.3628016475095782
392,0.3667234252873561
393,0.3704398697318005
394,0.374156314176245
395,0.3778727586206895
396,0.3815892030651339
397,0.3853056475095784
398,0.3890220919540229
399,0.3927385363984674
400,0.3964549808429118
401,0.4001714252873563
402,0.4017506671174217
403,0.4031501442416047
404,0.4045496213657877
405,0.4059490984899708
406,0.4073485756141538
407,0.4087480527383368
408,0.4101475298625198
409,0.4115470069867028
410,0.4129464841108858
411,0.4143459612350688
412,0.4157454383592519
413,0.4166003776683088
414,0.4174149808429119
415,0.4182295840175151
416,0.4190441871921183
417,0.4198587903667214
418,0.4206733935413246
419,0.4214879967159278
420,0.422302599890531
421,0.4231172030651341
422,0.4237029808429119
423,0.4242573512132823
424,0.4248117215836526
425,0.425366091954023
426,0.4259204623243934
427,0.4264748326947638
428,0.4270292030651341
429,0.4275835734355045
430,0.4281379438058749
431,0.4287444252873564
432,0.4295866475095786
433,0.4304288697318008
434,0.4312710919540231
435,0.4321133141762452
436,0.4329555363984675
437,0.4337977586206897
438,0.4346399808429119
439,0.4354822030651341
440,0.4363244252873564
441,0.4371666475095785
442,0.4375111899932387
443,0.4377582488167681
444,0.4380053076402975
445,0.438252366463827
446,0.4384994252873563
447,0.4387464841108858
448,0.4389935429344152
449,0.4392406017579446
450,0.439487660581474
451,0.4397347194050034
452,0.4399817782285328
453,0.4410816475095786
454,0.4423381554460865
455,0.4435946633825944
456,0.4448511713191024
457,0.4461076792556103
458,0.4473641871921182
459,0.4486206951286262
460,0.449877203065134
461,0.451133711001642
462,0.4515230150309461
463,0.451686091954023
464,0.4518491688770999
465,0.4520122458001768
466,0.4521753227232538
467,0.4523383996463307
468,0.4525014765694076
469,0.4526645534924845
470,0.452877203065134
471,0.4531680672626649
472,0.4534589314601958
473,0.4537497956577267
474,0.4540406598552576
475,0.4543315240527885
476,0.4546223882503193
