wavelength,transmission
627,0.0
628,0.0
629,6.692160000000001e-06
630,0.0
631,0.0
632,0.0
633,0.0
634,7.949999999999999e-07
635,5.38868e-06
636,0.0
637,0.0
638,2.559806e-05
639,1.64064e-06
640,3.64e-07
641,0.0
642,8.12392e-06
643,5.979999999999999e-07
644,1.227782e-05
645,2.6711299999999997e-06
646,0.0
647,0.0
648,0.0
649,0.0
650,1.71137e-06
651,0.0
652,0.0
653,0.0
654,0.0
655,0.0
656,2.06015e-06
657,0.0
658,0.0
659,0.0
660,0.0
661,0.0
662,0.0
663,3.0598300000000003e-06
664,0.0
665,0.0
666,1.1246500000000001e-06
667,0.0
668,4.65e-07
669,7.12677e-06
670,0.0
671,0.0
672,0.0
673,5.1567e-06
674,1.3118319999999999e-05
675,0.0
676,0.0
677,0.0
678,0.0
679,0.0
680,0.0
681,0.0
682,0.0
683,7.676459999999999e-06
684,0.0
685,2.35118e-06
686,4.14e-07
687,4.78e-07
688,0.0
689,4.27643e-06
690,2.39569e-06
691,8.19991e-06
692,4.0889560000000006e-05
693,7.481222e-05
694,0.00013984771
695,0.00024696223
696,0.00047881432
697,0.0008030875
698,0.0013595143000000001
699,0.00220261231
700,0.00345059753
701,0.00526497603
702,0.00776228607
703,0.01110278487
704,0.01560429454
705,0.02130756617
706,0.02847261429
707,0.03725657225
708,0.04775942326
709,0.06009550095
710,0.07440625668
711,0.09032663345
712,0.1084534264
713,0.1286541843
714,0.1502941418
715,0.17333463670000002
716,0.1982405663
717,0.22471555710000002
718,0.2517396545
719,0.2793876457
720,0.3080763817
721,0.337257576
722,0.3660750961
723,0.39505813600000006
724,0.42406593319999997
725,0.4531448364
726,0.48125602720000005
727,0.5087063217
728,0.5353276062
729,0.561832428
730,0.58689785
731,0.6109535217
732,0.6341235733
733,0.6565338135000001
734,0.6776369476
735,0.6975546265
736,0.7169330597
737,0.7347489929
738,0.7518386841
739,0.7674575806
740,0.7821619415000001
741,0.7963883972000001
742,0.8092980957
743,0.8214981079
744,0.8326166533999999
745,0.8434408569
746,0.8529486084
747,0.8620940399
748,0.8704010010000001
749,0.8784104155999999
750,0.8855335236
751,0.8923681641000001
752,0.8984679413000001
753,0.9041291046000001
754,0.9092380523999999
755,0.9141899109
756,0.9186479187000001
757,0.9226155853
758,0.9261597442999999
759,0.9295823669000001
760,0.9329454040999999
761,0.9359864807
762,0.9386251831
763,0.9411401367000001
764,0.9431861877
765,0.9450494385
766,0.9468067169
767,0.9485429381999999
768,0.9501538086
769,0.9517007446
770,0.9528411102
771,0.9540745544000001
772,0.9550205231
773,0.9558138275
774,0.9568736267
775,0.9573761749
776,0.9581727600000001
777,0.958912735
778,0.9592524719
779,0.9597013092000001
780,0.9601452637
781,0.9607791138
782,0.9607034301999999
783,0.9611616515999999
784,0.9613390350000001
785,0.9613354492
786,0.9614346313
787,0.9613610077
788,0.9614915465999999
789,0.9616691588999999
790,0.9616111755
791,0.9614147948999999
792,0.9615090942000001
793,0.9614959717000001
794,0.961329422
795,0.9611051178
796,0.9613055420000001
797,0.9608912659000001
798,0.9607472228999999
799,0.9607351685000001
800,0.9608320618
801,0.9601066589
802,0.959565506
803,0.9599141693
804,0.9595664978
805,0.9591621399
806,0.9590965271
807,0.9582952881
808,0.9584657287999999
809,0.9581100464
810,0.9575668335
811,0.9576509094
812,0.9575379181
813,0.9570575714
814,0.9571580505
