wavelengths,flambda
472.0,5.494019354694e-13
473.0,5.3238901640265e-13
474.0,5.377985285485499e-13
475.0,5.452250727105e-13
476.0,5.229019943856e-13
477.0,5.264167290858001e-13
478.0,5.190356514996e-13
479.0,5.290793864775e-13
480.0,5.177113953822e-13
481.0,5.205990281265e-13
482.0,5.042768642217001e-13
483.0,5.1438829387905e-13
484.0,5.257034090307e-13
485.0,5.008752907767e-13
486.0,3.9718590206850003e-13
487.0,4.744770601068e-13
488.0,4.826671059519e-13
489.0,4.9063487076e-13
490.0,4.9029774452055e-13
491.0,5.0051863074915e-13
492.0,4.609808964769501e-13
493.0,4.920056038214999e-13
494.0,4.984989044175e-13
495.0,4.859797669821e-13
496.0,4.89954556071e-13
497.0,4.7376811831455e-13
498.0,4.773660400089e-13
499.0,4.7734347511575e-13
500.0,4.600900883817e-13
501.0,4.564460265327e-13
502.0,4.549372097967e-13
503.0,4.535220205278e-13
504.0,4.5335564653949997e-13
505.0,4.491619443081e-13
506.0,4.506276519945e-13
507.0,4.5213714230940003e-13
508.0,4.528666282581e-13
509.0,4.4884031038335e-13
510.0,4.4568728755245003e-13
511.0,4.396442744511e-13
512.0,4.414892070582e-13
513.0,4.3665088981950003e-13
514.0,4.3873932119895e-13
515.0,4.3532225543925e-13
516.0,4.2850496339235004e-13
517.0,4.2907514793120004e-13
518.0,4.323615393843e-13
519.0,4.3016466180194996e-13
520.0,4.2736122642014997e-13
521.0,4.1905330426755e-13
522.0,4.2257645870400004e-13
523.0,4.1572919239605e-13
524.0,4.138125236361e-13
525.0,4.074687575559e-13
526.0,4.054244455944e-13
527.0,4.0076563713255003e-13
528.0,3.9674437109954997e-13
529.0,3.978439886538e-13
530.0,3.9625939429155003e-13
531.0,3.967905112542e-13
532.0,3.8987689742460005e-13
533.0,3.8548583657550003e-13
534.0,3.8733885212939997e-13
535.0,3.8140058054700003e-13
536.0,3.8066705312490003e-13
537.0,3.7832872397355003e-13
538.0,3.7461528349785006e-13
539.0,3.745347908193e-13
540.0,3.7075971787425e-13
541.0,3.699908275599e-13
542.0,3.6276063164729996e-13
543.0,3.6122184065025e-13
544.0,3.5975276506935004e-13
545.0,3.4952547984120003e-13
546.0,3.523201586973e-13
547.0,3.5278492813829997e-13
548.0,3.482631929826e-13
549.0,3.4671699261765e-13
550.0,3.505526876637e-13
551.0,3.4048638779265e-13
552.0,3.4108452585585e-13
553.0,3.3688981325609996e-13
554.0,3.38170286745e-13
555.0,3.361933326735e-13
556.0,3.3829691957819997e-13
557.0,3.3408267319035e-13
558.0,3.3341448292155e-13
559.0,3.330531078417e-13
560.0,3.3356469101625e-13
561.0,3.3181069156065e-13
562.0,3.2893787755215e-13
563.0,3.23796113019e-13
564.0,3.15477413604e-13
565.0,3.165504247917e-13
566.0,3.1516184188935e-13
567.0,3.1221762851745e-13
568.0,3.0961155175335e-13
569.0,3.1005005161725003e-13
570.0,3.042239309217e-13
571.0,3.0256288535430003e-13
572.0,3.0489077403270004e-13
573.0,3.042697342869e-13
574.0,2.9735174219445004e-13
575.0,2.9815060676985e-13
576.0,3.004444797138e-13
577.0,2.9307721049505e-13
578.0,2.691385531785e-13
579.0,2.8511011926585e-13
580.0,2.8421897438115e-13
581.0,2.888144664264e-13
582.0,2.8817524005030003e-13
583.0,2.8658626742520003e-13
584.0,2.848814392293e-13
585.0,2.8259026060095e-13
586.0,2.860790625135e-13
587.0,2.7637649524845e-13
588.0,2.7159677937405e-13
589.0,2.435910526593e-13
590.0,2.6458617018285e-13
591.0,2.7457669242765e-13
592.0,2.7160418874195e-13
593.0,2.7134081939205e-13
594.0,2.6680359192165003e-13
595.0,2.6099532106695e-13
596.0,2.6572687605e-13
597.0,2.647683732753e-13
598.0,2.6132133325455004e-13
599.0,2.5950199664565e-13
600.0,2.5700099818995e-13
601.0,2.5857414171089997e-13
602.0,2.5861960828665e-13
603.0,2.5612130414655e-13
604.0,2.5266786512625003e-13
605.0,2.5711483302405e-13
606.0,2.5525440810225e-13
607.0,2.542679518032e-13
608.0,2.5240651651305e-13
609.0,2.533431279735e-13
610.0,2.505659621688e-13
611.0,2.513816662167e-13
612.0,2.507875696269e-13
613.0,2.4928077362760005e-13
614.0,2.4507461018655e-13
615.0,2.4403022610210003e-13
616.0,2.439817284213e-13
617.0,2.4140899381275e-13
618.0,2.3975266329765e-13
619.0,2.4138743928795e-13
620.0,2.383869820779e-13
621.0,2.3933841227415e-13
622.0,2.399523794415e-13
623.0,2.388975548841e-13
624.0,2.381411257794e-13
625.0,2.3692666302269997e-13
626.0,2.364565049505e-13
627.0,2.2944017033865e-13
628.0,2.1553413394815e-13
629.0,2.2718031312915e-13
630.0,2.2841026820055e-13
631.0,2.28302832366e-13
632.0,2.277686842983e-13
633.0,2.2924415887875e-13
634.0,2.2588838879895e-13
635.0,2.2004677578870002e-13
636.0,2.2654647538425e-13
637.0,2.1842244027135e-13
638.0,2.2010504036354999e-13
639.0,2.2270269739139998e-13
640.0,2.2026703608900003e-13
641.0,2.2048123417920002e-13
642.0,2.2066512121889999e-13
643.0,2.1972211075890003e-13
644.0,2.1865482499184998e-13
645.0,2.1439208092320002e-13
646.0,2.1434526718965e-13
647.0,2.1220598060325002e-13
648.0,2.1083120606835e-13
649.0,2.1161996696025002e-13
650.0,2.130146120727e-13
651.0,2.1062778524055001e-13
652.0,2.1254344363214998e-13
653.0,2.0976392030130002e-13
654.0,2.096413289415e-13
655.0,2.076704370801e-13
656.0,1.8918978959025002e-13
657.0,2.0223431856765002e-13
658.0,1.9915808373135e-13
659.0,2.061009982431e-13
660.0,2.0701975986269999e-13
661.0,2.04269537214e-13
662.0,2.0510309110275e-13
663.0,2.047100578146e-13
664.0,2.0394453539475e-13
665.0,2.019645502182e-13
666.0,2.0128726663425e-13
667.0,1.9819890737775e-13
668.0,1.846630025928e-13
669.0,1.990809589473e-13
670.0,1.972185132888e-13
671.0,1.9729159659945e-13
672.0,1.949371015545e-13
673.0,1.9576122533865e-13
674.0,1.9436759059455003e-13
675.0,1.9278333302175e-13
676.0,1.9298001806055002e-13
677.0,1.9183324998330001e-13
678.0,1.9129202933715e-13
679.0,1.9023316330635e-13
680.0,1.8988593338339999e-13
681.0,1.897754664438e-13
682.0,1.8821242660635e-13
683.0,1.87308820512e-13
684.0,1.8318685443345e-13
685.0,1.8237384470115e-13
686.0,1.8159586107165e-13
687.0,1.806983171874e-13
688.0,1.7991157703220002e-13
689.0,1.7912786798205001e-13
690.0,1.7836369272e-13
691.0,1.7760389572080001e-13
692.0,1.768272592491e-13
693.0,1.761779291895e-13
694.0,1.7546124123989999e-13
695.0,1.7470784324025e-13
696.0,1.738385896698e-13
697.0,1.730579117247e-13
698.0,1.7602064851635e-13
699.0,1.712082640653e-13
700.0,1.7161207461585e-13
701.0,1.743585925806e-13
702.0,1.7360115310755001e-13
703.0,1.713820474215e-13
704.0,1.7185153191480001e-13
705.0,1.708175883033e-13
706.0,1.6729847534025e-13
707.0,1.654626360483e-13
708.0,1.7012110772069999e-13
709.0,1.7007429398715e-13
710.0,1.682613563778e-13
711.0,1.692259213626e-13
712.0,1.6883288807445e-13
713.0,1.694003782977e-13
714.0,1.6930843477785e-13
715.0,1.6811889444045e-13
716.0,1.6722707597685e-13
717.0,1.611288294057e-13
718.0,1.572786524133e-13
719.0,1.538865090729e-13
720.0,1.5474970043325e-13
721.0,1.6354327297275e-13
722.0,1.6421415755715e-13
723.0,1.589922371349e-13
724.0,1.545216939756e-13
725.0,1.559631528216e-13
726.0,1.5740932671990001e-13
727.0,1.5561996437205e-13
728.0,1.522045825596e-13
729.0,1.5005014044795e-13
730.0,1.5305901739425e-13
731.0,1.51696704069e-13
732.0,1.5229618929e-13
733.0,1.5021516727845e-13
734.0,1.5017003749215e-13
735.0,1.4748851989125e-13
736.0,1.47527250678e-13
737.0,1.4403575444985002e-13
738.0,1.4565638528325e-13
739.0,1.4427083348595e-13
740.0,1.4313551625e-13
741.0,1.4142395226510001e-13
742.0,1.4305771788705e-13
743.0,1.431328219344e-13
744.0,1.426081039713e-13
745.0,1.4194294480755e-13
746.0,1.4108884676235e-13
747.0,1.391728515813e-13
748.0,1.4014448914455e-13
749.0,1.3875893734725e-13
750.0,1.3845447968445e-13
751.0,1.3835209569165e-13
752.0,1.3727133834660001e-13
753.0,1.367755842762e-13
754.0,1.360979639028e-13
755.0,1.3488720583005e-13
756.0,1.3424259082274998e-13
757.0,1.3367947886235002e-13
758.0,1.3318911342315e-13
759.0,1.3267820382750002e-13
760.0,1.3215314907495e-13
761.0,1.3161159163935e-13
762.0,1.310730653088e-13
763.0,1.3054194834615e-13
764.0,1.300182407514e-13
765.0,1.2950059536675e-13
766.0,1.289883386133e-13
767.0,1.2847271396535e-13
768.0,1.279523742651e-13
769.0,1.2746099845755e-13
770.0,1.2691809386415e-13
771.0,1.2658332515085e-13
772.0,1.2680627976675e-13
773.0,1.266483255147e-13
774.0,1.257127244226e-13
775.0,1.250472284694e-13
776.0,1.2497818663215001e-13
777.0,1.19856629466e-13
778.0,1.1766985556715e-13
779.0,1.228122936792e-13
780.0,1.231046269218e-13
781.0,1.2206024283735e-13
782.0,1.213566896763e-13
783.0,1.2118728458295e-13
784.0,1.1977512641910002e-13
785.0,1.2037494842955e-13
786.0,1.189661581602e-13
787.0,1.1855561182065002e-13
788.0,1.1703803855895002e-13
789.0,1.174465641618e-13
790.0,1.1629710176894999e-13
791.0,1.173691025883e-13
792.0,1.1620145356514998e-13
793.0,1.1541201909435002e-13
794.0,1.163762472897e-13
795.0,1.1383618125780002e-13
796.0,1.1475999471915e-13
797.0,1.1365128384975e-13
798.0,1.127523928077e-13
799.0,1.1341216334025001e-13
800.0,1.1211754469445e-13
801.0,1.1254392013815e-13
802.0,1.1150997652664999e-13
803.0,1.1118935297025001e-13
804.0,1.1004292168245001e-13
805.0,1.1016450267390001e-13
806.0,1.1010084946785e-13
807.0,1.0951113114090001e-13
808.0,1.0886483218635e-13
809.0,1.0884866629275e-13
810.0,1.0849840526475001e-13
811.0,1.081350094482e-13
812.0,1.083950109036e-13
813.0,1.079848013535e-13
814.0,1.0678077906974999e-13
815.0,1.049247324108e-13
816.0,1.0330982699805e-13
817.0,1.025281386846e-13
818.0,1.0253925273644999e-13
819.0,1.0327513768469999e-13
820.0,1.035203204043e-13
821.0,1.056757728843e-13
822.0,1.0291578334155e-13
823.0,9.568861853399999e-14
824.0,1.0303972185915002e-13
825.0,1.046458707462e-13
826.0,1.0184142499605e-13
827.0,1.021455458694e-13
828.0,9.94074476409e-14
829.0,9.983483345295001e-14
830.0,9.9568432998e-14
831.0,9.908985518955e-14
832.0,9.746248856715001e-14
833.0,9.884804036445e-14
834.0,9.77005987083e-14
835.0,9.789391585259999e-14
836.0,9.709538806665001e-14
837.0,9.704015459685e-14
838.0,9.614496823875e-14
839.0,9.64012650102e-14
840.0,9.656191357785e-14
841.0,9.641439979875e-14
842.0,9.581962963005e-14
843.0,9.69765013908e-14
844.0,9.12281790582e-14
845.0,9.435190120695e-14
846.0,9.651139516035001e-14
847.0,9.1317091473e-14
848.0,9.667642199085001e-14
849.0,9.831928092795e-14
850.0,9.087353976734999e-14
851.0,9.160235213715e-14
852.0,9.652082526495e-14
853.0,9.540739934325e-14
854.0,9.138748046805001e-14
855.0,8.569641234194999e-14
856.0,9.597926782935e-14
857.0,9.649388210895e-14
858.0,9.457856050680001e-14
859.0,9.16902541836e-14
860.0,8.233660078875e-14
861.0,9.30966869268e-14
862.0,9.634030611975e-14
863.0,9.708326364644999e-14
864.0,9.74304935694e-14
865.0,9.527874577335001e-14
866.0,8.986586573295e-14
867.0,8.29101532221e-14
868.0,9.269253958680001e-14
869.0,9.477019370385e-14
870.0,9.708966264599999e-14
871.0,9.684481671585001e-14
872.0,9.591258351825001e-14
873.0,9.43508908386e-14
874.0,9.016426118565e-14
875.0,8.09257897827e-14
876.0,8.795559597255e-14
877.0,9.19327425876e-14
878.0,9.132786873540001e-14
879.0,9.226448019585001e-14
880.0,9.323510739075e-14
881.0,9.218634504345e-14
882.0,9.202535968635e-14
883.0,9.190647301050001e-14
884.0,9.072804672495e-14
885.0,8.695331056935e-14
886.0,7.961062698045e-14
887.0,8.181861861465e-14
888.0,8.797849765515e-14
889.0,9.018918360495001e-14
890.0,9.01753752375e-14
891.0,9.057581789355e-14
892.0,8.994096978030001e-14
893.0,8.867093676435e-14
894.0,8.842541725530001e-14
895.0,8.698766309325e-14
896.0,8.69421965175e-14
897.0,8.48756564523e-14
898.0,8.430143044005e-14
899.0,7.898824007685e-14
900.0,8.05095180225e-14
901.0,7.6094208333e-14
902.0,7.218374602905e-14
903.0,8.290947964320001e-14
904.0,8.727157659960001e-14
905.0,8.635517250615e-14
906.0,8.535591820800001e-14
907.0,8.05829381226e-14
908.0,8.170680451725e-14
909.0,8.076244689944999e-14
910.0,8.169636404430001e-14
911.0,8.163203725935e-14
912.0,8.109990992835e-14
913.0,7.98453692271e-14
914.0,7.862012920800001e-14
915.0,7.785662752485e-14
916.0,7.803108445995e-14
917.0,7.822911665655e-14
918.0,7.863056968095e-14
919.0,7.911386254170001e-14
920.0,7.920850037715001e-14
921.0,7.604806817835e-14
922.0,7.398624316545e-14
923.0,6.896336530815001e-14
924.0,7.341841615275e-14
925.0,7.533407454435e-14
926.0,7.507474666785e-14
927.0,7.577055367155e-14
928.0,7.54852930074e-14
929.0,7.619490837855e-14
930.0,7.35386499864e-14
931.0,7.112757431384999e-14
932.0,6.79560280632e-14
933.0,6.953051874195e-14
934.0,6.824600377965001e-14
935.0,7.12976529861e-14
936.0,6.96359338398e-14
937.0,7.04347984152e-14
938.0,7.227164807550001e-14
939.0,7.728206472315e-14
940.0,7.792533257265e-14
941.0,7.405225389765e-14
942.0,7.039269973395e-14
943.0,6.585075721125e-14
944.0,6.514080505065001e-14
945.0,6.975482051565e-14
946.0,6.699887244630001e-14
947.0,7.10389986885e-14
948.0,6.841305134685e-14
949.0,6.95759853177e-14
950.0,6.413784606855e-14
951.0,7.107335121240001e-14
952.0,6.672775693905e-14
953.0,6.515899168095e-14
954.0,6.353768726865e-14
955.0,5.95895045463e-14
956.0,6.455344424985e-14
957.0,6.549982260434999e-14
958.0,6.81250963671e-14
959.0,6.64330661703e-14
960.0,6.78098614419e-14
961.0,6.644350664325e-14
962.0,6.304125961935e-14
963.0,6.531593556465e-14
964.0,6.40647627579e-14
965.0,6.608246835285e-14
966.0,6.56685541188e-14
967.0,6.559142933475001e-14
968.0,6.519502815210001e-14
969.0,6.293348699535e-14
970.0,6.21295705782e-14
