wavelengths,flambda
737,2.5495898019012042e-15
738,2.5782767335680348e-15
739,2.5537509569933588e-15
740,2.5336546048219356e-15
741,2.503358057288512e-15
742,2.532277489024962e-15
743,2.5336069124999625e-15
744,2.5243188327956976e-15
745,2.512544790808584e-15
746,2.497426324743105e-15
747,2.463511122279972e-15
748,2.4807101658915276e-15
749,2.4561843893168508e-15
750,2.4507951569338886e-15
751,2.448982848698911e-15
752,2.4298522660474426e-15
753,2.421076878804389e-15
754,2.4090822598281495e-15
755,2.387650522641479e-15
756,2.3762401346094106e-15
757,2.366272439317029e-15
758,2.357592436717921e-15
759,2.3485487801637684e-15
760,2.3392547389192572e-15
761,2.32966858220266e-15
762,2.320136079348283e-15
763,2.3107347303793324e-15
764,2.3014645352958068e-15
765,2.292301647936721e-15
766,2.2832341452215822e-15
767,2.2741070271039764e-15
768,2.2648964474229177e-15
769,2.2561985602030707e-15
770,2.246588557325487e-15
771,2.2406627863203274e-15
772,2.2446093259636024e-15
773,2.2418133635879285e-15
774,2.2252522047827627e-15
775,2.2134722012554028e-15
776,2.2122500855048418e-15
777,2.1215929429741895e-15
778,2.0828846621527572e-15
779,2.173911420178701e-15
780,2.179086037112784e-15
781,2.160599300807954e-15
782,2.1481456432327236e-15
783,2.1451469884886643e-15
784,2.1201502502345026e-15
785,2.130767753413768e-15
786,2.1058306305620737e-15
787,2.09856351300142e-15
788,2.0717008126500602e-15
789,2.0789321609692344e-15
790,2.0585854241074526e-15
791,2.077561006712508e-15
792,2.0568923466774068e-15
793,2.042918496339284e-15
794,2.0599863860654135e-15
795,2.0150244495252558e-15
796,2.0313769544217887e-15
797,2.0117515639298507e-15
798,1.995840213011568e-15
799,2.007518870354736e-15
800,1.9846027096466525e-15
801,1.992150019598898e-15
802,1.973848091041714e-15
803,1.968172704726913e-15
804,1.947879621727351e-15
805,1.950031737756388e-15
806,1.948905006649773e-15
807,1.938466349677907e-15
808,1.9270261539446047e-15
809,1.926740000012766e-15
810,1.920539998156261e-15
811,1.9141074962301362e-15
812,1.9187098053005422e-15
813,1.9114486492801346e-15
814,1.8901361428983967e-15
815,1.857282094599165e-15
816,1.828696509116527e-15
817,1.814859774204076e-15
818,1.815056505032215e-15
819,1.828082470471123e-15
820,1.832422471770677e-15
821,1.870576329349172e-15
822,1.8217215070279583e-15
823,1.693792814875314e-15
824,1.8239153538387217e-15
825,1.852345939274948e-15
826,1.802704193641177e-15
827,1.808087464483893e-15
828,1.7596201422787109e-15
829,1.767185336851697e-15
830,1.7624697585166051e-15
831,1.7539984098261297e-15
832,1.725192247354366e-15
833,1.7497180239290424e-15
834,1.7294070563087405e-15
835,1.7328289804103118e-15
836,1.7186941684855286e-15
837,1.7177164758850797e-15
838,1.7018707019095108e-15
839,1.7064074340372039e-15
840,1.7092510887348508e-15
841,1.7066399341068228e-15
842,1.6961118540312568e-15
843,1.7165897447784646e-15
844,1.6148381758488157e-15
845,1.6701314616364002e-15
846,1.7083568576978552e-15
847,1.6164120224739285e-15
848,1.7112780124187085e-15
849,1.7403584057418176e-15
850,1.6085606739691037e-15
851,1.6214614470628325e-15
852,1.7085237808247609e-15
853,1.6888149287693697e-15
854,1.6176579843854765e-15
855,1.516919877297756e-15
856,1.6989376241081641e-15
857,1.7080468576050301e-15
858,1.6741435782223889e-15
